f1 f2 Solution1 Solution2 Run Gen Vector Weight1 Weight2
0.579351 0.724436 0100011001000110 0100011001000110 1 27 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 28 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 29 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 30 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 31 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 32 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 33 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 34 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 35 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 36 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 37 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 38 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 39 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 40 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 41 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 42 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 43 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 44 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 45 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 46 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 47 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 48 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 49 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 1 50 V1 0 1
0.502881 0.623901 0001001001101010 0100011101000110 2 0 V1 0 1
0.570812 0.68204 0100011101000110 0101001000000110 2 1 V1 0 1
0.543586 0.682811 0101001000000110 0100011001001110 2 2 V1 0 1
0.559349 0.712492 0100011001001110 0100011001001110 2 3 V1 0 1
0.559349 0.712492 0100011001001110 0100011001001110 2 4 V1 0 1
0.559349 0.712492 0100011001001110 0100011001001110 2 5 V1 0 1
0.559349 0.712492 0100011001001110 0100011001000110 2 6 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 7 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 8 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 9 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 10 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 11 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 12 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 13 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 14 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 15 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 16 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 17 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 18 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 19 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 20 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 21 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 22 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 23 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 24 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 25 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 26 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 27 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 28 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 29 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 30 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 31 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 32 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 33 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 34 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 35 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 36 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 37 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 38 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 39 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 40 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 41 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 42 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 43 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 44 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 45 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 46 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 47 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 48 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 49 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 2 50 V1 0 1
0.481876 0.630053 0111010001000110 0000011011100010 3 0 V1 0 1
0.530474 0.669063 0000011011100010 0000011011000010 3 1 V1 0 1
0.574641 0.684757 0000011011000010 0100011011000010 3 2 V1 0 1
0.592154 0.69676 0100011011000010 0100011001000110 3 3 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 4 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 5 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 6 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 7 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 8 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 9 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 10 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 11 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 12 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 13 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 14 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 15 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 16 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 17 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 18 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 19 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 20 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 21 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 22 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 23 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 24 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 25 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 26 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 27 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 28 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 29 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 30 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 31 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 32 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 33 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 34 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 35 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 36 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 37 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 38 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 39 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 40 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 41 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 42 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 43 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 44 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 45 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 46 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 47 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 48 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 49 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 3 50 V1 0 1
0.55537 0.629667 0001001000011111 0001001001011111 4 0 V1 0 1
0.548234 0.6649 0001001001011111 0101001001010110 4 1 V1 0 1
0.544311 0.714101 0101001001010110 0101001001000110 4 2 V1 0 1
0.536449 0.718044 0101001001000110 0101001001000110 4 3 V1 0 1
0.536449 0.718044 0101001001000110 0101001001000110 4 4 V1 0 1
0.536449 0.718044 0101001001000110 0100011001000110 4 5 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 6 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 7 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 8 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 9 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 10 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 11 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 12 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 13 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 14 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 15 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 16 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 17 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 18 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 19 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 20 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 21 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 22 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 23 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 24 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 25 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 26 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 27 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 28 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 29 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 30 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 31 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 32 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 33 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 34 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 35 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 36 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 37 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 38 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 39 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 40 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 41 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 42 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 43 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 44 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 45 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 46 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 47 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 48 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 49 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 4 50 V1 0 1
0.468079 0.647283 1000001011000110 0101001101010111 5 0 V1 0 1
0.55337 0.667352 0101001101010111 0101001001010111 5 1 V1 0 1
0.585748 0.688848 0101001001010111 0100011001000010 5 2 V1 0 1
0.618284 0.698261 0100011001000010 0101001001010110 5 3 V1 0 1
0.544311 0.714101 0101001001010110 0101001001010110 5 4 V1 0 1
0.544311 0.714101 0101001001010110 0101001001000110 5 5 V1 0 1
0.536449 0.718044 0101001001000110 0100011001000110 5 6 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 7 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 8 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 9 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 10 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 11 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 12 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 13 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 14 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 15 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 16 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 17 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 18 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 19 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 20 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 21 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 22 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 23 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 24 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 25 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 26 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 27 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 28 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 29 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 30 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 31 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 32 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 33 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 34 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 35 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 36 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 37 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 38 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 39 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 40 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 41 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 42 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 43 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 44 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 45 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 46 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 47 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 48 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 49 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 5 50 V1 0 1
0.419437 0.647002 0000001011011110 0101001011000110 6 0 V1 0 1
0.510319 0.716543 0101001011000110 0100011011000110 6 1 V1 0 1
0.55322 0.722935 0100011011000110 0100011001000110 6 2 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 3 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 4 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 5 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 6 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 7 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 8 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 9 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 10 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 11 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 12 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 13 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 14 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 15 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 16 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 17 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 18 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 19 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 20 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 21 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 22 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 23 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 24 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 25 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 26 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 27 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 28 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 29 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 30 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 31 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 32 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 33 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 34 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 35 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 36 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 37 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 38 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 39 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 40 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 41 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 42 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 43 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 44 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 45 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 46 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 47 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 48 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 49 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 6 50 V1 0 1
0.543127 0.650684 0100101001000110 0101001111010110 7 0 V1 0 1
0.509643 0.670204 0101001111010110 0101001001000110 7 1 V1 0 1
0.536449 0.718044 0101001001000110 0101001001000110 7 2 V1 0 1
0.536449 0.718044 0101001001000110 0100011001000110 7 3 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 4 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 5 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 6 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 7 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 8 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 9 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 10 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 11 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 12 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 13 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 14 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 15 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 16 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 17 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 18 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 19 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 20 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 21 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 22 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 23 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 24 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 25 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 26 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 27 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 28 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 29 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 30 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 31 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 32 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 33 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 34 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 35 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 36 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 37 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 38 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 39 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 40 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 41 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 42 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 43 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 44 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 45 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 46 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 47 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 48 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 49 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 7 50 V1 0 1
0.533986 0.672647 0101000001001110 0101001011010111 8 0 V1 0 1
0.559618 0.687348 0101001011010111 0101001001010110 8 1 V1 0 1
0.544311 0.714101 0101001001010110 0101001001010110 8 2 V1 0 1
0.544311 0.714101 0101001001010110 0101001001010110 8 3 V1 0 1
0.544311 0.714101 0101001001010110 0101001001010110 8 4 V1 0 1
0.544311 0.714101 0101001001010110 0101001001000110 8 5 V1 0 1
0.536449 0.718044 0101001001000110 0101001001000110 8 6 V1 0 1
0.536449 0.718044 0101001001000110 0101001001000110 8 7 V1 0 1
0.536449 0.718044 0101001001000110 0101001001000110 8 8 V1 0 1
0.536449 0.718044 0101001001000110 0101001001000110 8 9 V1 0 1
0.536449 0.718044 0101001001000110 0101001001000110 8 10 V1 0 1
0.536449 0.718044 0101001001000110 0101001001000110 8 11 V1 0 1
0.536449 0.718044 0101001001000110 0100011011000110 8 12 V1 0 1
0.55322 0.722935 0100011011000110 0100011011000110 8 13 V1 0 1
0.55322 0.722935 0100011011000110 0100011011000110 8 14 V1 0 1
0.55322 0.722935 0100011011000110 0100011011000110 8 15 V1 0 1
0.55322 0.722935 0100011011000110 0100011001000110 8 16 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 17 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 18 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 19 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 20 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 21 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 22 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 23 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 24 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 25 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 26 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 27 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 28 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 29 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 30 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 31 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 32 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 33 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 34 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 35 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 36 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 37 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 38 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 39 V1 0 1
0.579351 0.724436 0100011001000110 0100011001000110 8 40 V1 0 1
