f1 f2 Solution1 Solution2 Run Gen Vector Weight1 Weight2
0.485706 0.701956 0100110000000011 0100110000000011 5 39 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 40 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 41 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 42 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 43 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 44 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 45 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 46 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 47 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 48 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 49 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 5 50 V1 0 1
0.511483 0.597557 1100010010010011 1100010010010011 6 0 V1 0 1
0.511483 0.597557 1100010010010011 1101100001001001 6 1 V1 0 1
0.497951 0.627538 1101100001001001 1000110000001011 6 2 V1 0 1
0.547044 0.653015 1000110000001011 1100110000001011 6 3 V1 0 1
0.553141 0.657475 1100110000001011 1100110000000001 6 4 V1 0 1
0.509664 0.676792 1100110000000001 1100110000000001 6 5 V1 0 1
0.509664 0.676792 1100110000000001 1100110000000011 6 6 V1 0 1
0.541196 0.677477 1100110000000011 1100110000000011 6 7 V1 0 1
0.541196 0.677477 1100110000000011 0100110000000011 6 8 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 9 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 10 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 11 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 12 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 13 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 14 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 15 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 16 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 17 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 18 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 19 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 20 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 21 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 22 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 23 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 24 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 25 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 26 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 27 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 28 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 29 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 30 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 31 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 32 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 33 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 34 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 35 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 36 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 37 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 38 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 39 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 40 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 41 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 42 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 43 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 44 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 45 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 46 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 47 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 48 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 49 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 6 50 V1 0 1
0.452719 0.657402 0101110001010011 0101110001010011 7 0 V1 0 1
0.452719 0.657402 0101110001010011 0100110000000011 7 1 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 2 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 3 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 4 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 5 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 6 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 7 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 8 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 9 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 10 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 11 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 12 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 13 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 14 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 15 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 16 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 17 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 18 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 19 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 20 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 21 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 22 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 23 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 24 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 25 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 26 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 27 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 28 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 29 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 30 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 31 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 32 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 33 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 34 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 35 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 36 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 37 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 38 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 39 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 40 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 41 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 42 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 43 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 44 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 45 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 46 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 47 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 48 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 49 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 7 50 V1 0 1
0.539494 0.645187 1100100010000001 1100100010000001 8 0 V1 0 1
0.539494 0.645187 1100100010000001 0100110000000111 8 1 V1 0 1
0.45953 0.663022 0100110000000111 1100100000000001 8 2 V1 0 1
0.537993 0.671317 1100100000000001 1100100000000001 8 3 V1 0 1
0.537993 0.671317 1100100000000001 1100100000000001 8 4 V1 0 1
0.537993 0.671317 1100100000000001 1100110000000001 8 5 V1 0 1
0.509664 0.676792 1100110000000001 1100110000000001 8 6 V1 0 1
0.509664 0.676792 1100110000000001 1100110000000001 8 7 V1 0 1
0.509664 0.676792 1100110000000001 1100110000000001 8 8 V1 0 1
0.509664 0.676792 1100110000000001 1100110000000001 8 9 V1 0 1
0.509664 0.676792 1100110000000001 1100110000000001 8 10 V1 0 1
0.509664 0.676792 1100110000000001 1100110000000001 8 11 V1 0 1
0.509664 0.676792 1100110000000001 1100110000000011 8 12 V1 0 1
0.541196 0.677477 1100110000000011 1100110000000011 8 13 V1 0 1
0.541196 0.677477 1100110000000011 1100110000000011 8 14 V1 0 1
0.541196 0.677477 1100110000000011 1100110000000011 8 15 V1 0 1
0.541196 0.677477 1100110000000011 1100110000000011 8 16 V1 0 1
0.541196 0.677477 1100110000000011 0100110000001011 8 17 V1 0 1
0.49765 0.681954 0100110000001011 0100110000001011 8 18 V1 0 1
0.49765 0.681954 0100110000001011 0100110000001011 8 19 V1 0 1
0.49765 0.681954 0100110000001011 0100110000000011 8 20 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 21 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 22 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 23 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 24 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 25 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 26 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 27 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 28 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 29 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 30 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 31 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 32 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 33 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 34 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 35 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 36 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 37 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 38 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 39 V1 0 1
0.485706 0.701956 0100110000000011 0100110000000011 8 40 V1 0 1
