f1 f2 Solution1 Solution2 Run Gen Vector Weight1 Weight2
0.634746 0.756097 0110100010011101 0110100010011101 2 25 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 26 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 27 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 28 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 29 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 30 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 31 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 32 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 33 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 34 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 35 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 36 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 37 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 38 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 39 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 40 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 41 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 42 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 43 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 44 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 45 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 46 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 47 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 48 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 49 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 2 50 V1 0 1
0.776365 0.703955 0110000110001101 0110000110001101 3 0 V1 0 1
0.776365 0.703955 0110000110001101 0110000110001101 3 1 V1 0 1
0.776365 0.703955 0110000110001101 0110000110001101 3 2 V1 0 1
0.776365 0.703955 0110000110001101 0110000110001101 3 3 V1 0 1
0.776365 0.703955 0110000110001101 0110000110001101 3 4 V1 0 1
0.776365 0.703955 0110000110001101 1110100111011101 3 5 V1 0 1
0.754667 0.717101 1110100111011101 1110100111011101 3 6 V1 0 1
0.754667 0.717101 1110100111011101 1110100111011101 3 7 V1 0 1
0.754667 0.717101 1110100111011101 1110100111011101 3 8 V1 0 1
0.754667 0.717101 1110100111011101 1110100111011101 3 9 V1 0 1
0.754667 0.717101 1110100111011101 1110100111011101 3 10 V1 0 1
0.754667 0.717101 1110100111011101 0110100110011101 3 11 V1 0 1
0.747964 0.718713 0110100110011101 0110100110011101 3 12 V1 0 1
0.747964 0.718713 0110100110011101 0110100110011101 3 13 V1 0 1
0.747964 0.718713 0110100110011101 0110100110011101 3 14 V1 0 1
0.747964 0.718713 0110100110011101 0110100110011101 3 15 V1 0 1
0.747964 0.718713 0110100110011101 0110100110011101 3 16 V1 0 1
0.747964 0.718713 0110100110011101 0110100110011101 3 17 V1 0 1
0.747964 0.718713 0110100110011101 0110100110011101 3 18 V1 0 1
0.747964 0.718713 0110100110011101 0110100110011101 3 19 V1 0 1
0.747964 0.718713 0110100110011101 1110100101001101 3 20 V1 0 1
0.643119 0.732674 1110100101001101 1110100101001101 3 21 V1 0 1
0.643119 0.732674 1110100101001101 1110100101001101 3 22 V1 0 1
0.643119 0.732674 1110100101001101 0110100010011101 3 23 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 24 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 25 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 26 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 27 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 28 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 29 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 30 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 31 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 32 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 33 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 34 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 35 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 36 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 37 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 38 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 39 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 40 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 41 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 42 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 43 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 44 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 45 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 46 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 47 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 48 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 49 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 3 50 V1 0 1
0.597285 0.649465 1011011101001001 1110001101001111 4 0 V1 0 1
0.537614 0.719979 1110001101001111 1110001101001101 4 1 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 2 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 3 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 4 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 5 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 6 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 7 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 8 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 9 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 10 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 11 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 12 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 13 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 14 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 15 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 16 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 17 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 18 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 19 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 20 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 21 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 22 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 23 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 24 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 25 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 26 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 27 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 28 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 29 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 30 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 31 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 32 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 33 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 34 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 35 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 36 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 37 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 38 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 39 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 40 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 41 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 42 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 43 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 44 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 45 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 46 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 47 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 48 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 49 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 4 50 V1 0 1
0.557164 0.714793 1111000101001000 1111000101001000 5 0 V1 0 1
0.557164 0.714793 1111000101001000 1111000101001000 5 1 V1 0 1
0.557164 0.714793 1111000101001000 1110000101001000 5 2 V1 0 1
0.658251 0.727303 1110000101001000 1110000101001100 5 3 V1 0 1
0.581764 0.738017 1110000101001100 1110000101001100 5 4 V1 0 1
0.581764 0.738017 1110000101001100 1110000101001101 5 5 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 5 6 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 5 7 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 5 8 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 5 9 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 5 10 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 5 11 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 5 12 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 5 13 V1 0 1
0.631492 0.761723 1110000101001101 1110001101001101 5 14 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 15 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 16 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 17 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 18 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 19 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 20 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 21 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 22 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 23 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 24 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 25 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 26 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 27 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 28 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 29 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 30 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 31 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 32 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 33 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 34 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 35 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 36 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 37 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 38 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 39 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 40 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 41 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 42 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 43 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 44 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 45 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 46 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 47 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 48 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 49 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 5 50 V1 0 1
0.568894 0.684441 1010111101011110 1010111101011110 6 0 V1 0 1
0.568894 0.684441 1010111101011110 0100000111001101 6 1 V1 0 1
0.707055 0.688494 0100000111001101 0100000111001101 6 2 V1 0 1
0.707055 0.688494 0100000111001101 0001000111001101 6 3 V1 0 1
0.684834 0.692198 0001000111001101 1110000101001101 6 4 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 6 5 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 6 6 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 6 7 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 6 8 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 6 9 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 6 10 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 6 11 V1 0 1
0.631492 0.761723 1110000101001101 1110001101001101 6 12 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 13 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 14 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 15 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 16 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 17 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 18 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 19 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 20 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 21 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 22 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 23 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 24 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 25 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 26 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 27 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 28 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 29 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 30 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 31 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 32 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 33 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 34 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 35 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 36 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 37 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 38 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 39 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 40 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 41 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 42 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 43 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 44 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 45 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 46 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 47 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 48 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 49 V1 0 1
0.627996 0.774271 1110001101001101 1110001101001101 6 50 V1 0 1
0.665757 0.738447 0010100000011101 0010100000011101 7 0 V1 0 1
0.665757 0.738447 0010100000011101 0010100000011101 7 1 V1 0 1
0.665757 0.738447 0010100000011101 0010100000011101 7 2 V1 0 1
0.665757 0.738447 0010100000011101 0010100000011101 7 3 V1 0 1
0.665757 0.738447 0010100000011101 0010100000011101 7 4 V1 0 1
0.665757 0.738447 0010100000011101 0010100000011101 7 5 V1 0 1
0.665757 0.738447 0010100000011101 0110100010011101 7 6 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 7 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 8 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 9 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 10 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 11 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 12 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 13 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 14 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 15 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 16 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 17 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 18 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 19 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 20 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 21 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 22 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 23 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 24 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 25 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 26 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 27 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 28 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 29 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 30 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 31 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 32 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 33 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 34 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 35 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 36 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 37 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 38 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 39 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 40 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 41 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 42 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 43 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 44 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 45 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 46 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 47 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 48 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 49 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 7 50 V1 0 1
0.745407 0.723948 0100100111011101 0100100111011101 8 0 V1 0 1
0.745407 0.723948 0100100111011101 0100100111011101 8 1 V1 0 1
0.745407 0.723948 0100100111011101 0100100111011101 8 2 V1 0 1
0.745407 0.723948 0100100111011101 0100100111011101 8 3 V1 0 1
0.745407 0.723948 0100100111011101 0100100111011101 8 4 V1 0 1
0.745407 0.723948 0100100111011101 0100100111011101 8 5 V1 0 1
0.745407 0.723948 0100100111011101 0100100111011101 8 6 V1 0 1
0.745407 0.723948 0100100111011101 0010100010011101 8 7 V1 0 1
0.738952 0.752702 0010100010011101 0110100010011101 8 8 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 9 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 10 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 11 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 12 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 13 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 14 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 15 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 16 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 17 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 18 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 19 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 20 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 21 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 22 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 23 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 24 V1 0 1
0.634746 0.756097 0110100010011101 0110100010011101 8 25 V1 0 1
0.634746 0.756097 0110100010011101 1110000101001101 8 26 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 27 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 28 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 29 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 30 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 31 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 32 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 33 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 34 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 35 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 36 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 37 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 38 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 39 V1 0 1
0.631492 0.761723 1110000101001101 1110000101001101 8 40 V1 0 1
